tradeDate,801010.ZICN,801020.ZICN,801030.ZICN,801040.ZICN,801050.ZICN,801080.ZICN,801110.ZICN,801120.ZICN,801130.ZICN,801140.ZICN,801150.ZICN,801160.ZICN,801170.ZICN,801180.ZICN,801200.ZICN,801210.ZICN,801230.ZICN,801710.ZICN,801720.ZICN,801730.ZICN,801740.ZICN,801750.ZICN,801760.ZICN,801770.ZICN,801780.ZICN,801790.ZICN,801880.ZICN,801890.ZICN,801010.ZICNodr,801020.ZICNodr,801030.ZICNodr,801040.ZICNodr,801050.ZICNodr,801080.ZICNodr,801110.ZICNodr,801120.ZICNodr,801130.ZICNodr,801140.ZICNodr,801150.ZICNodr,801160.ZICNodr,801170.ZICNodr,801180.ZICNodr,801200.ZICNodr,801210.ZICNodr,801230.ZICNodr,801710.ZICNodr,801720.ZICNodr,801730.ZICNodr,801740.ZICNodr,801750.ZICNodr,801760.ZICNodr,801770.ZICNodr,801780.ZICNodr,801790.ZICNodr,801880.ZICNodr,801890.ZICNodr,801010.ZICNwgt,801020.ZICNwgt,801030.ZICNwgt,801040.ZICNwgt,801050.ZICNwgt,801080.ZICNwgt,801110.ZICNwgt,801120.ZICNwgt,801130.ZICNwgt,801140.ZICNwgt,801150.ZICNwgt,801160.ZICNwgt,801170.ZICNwgt,801180.ZICNwgt,801200.ZICNwgt,801210.ZICNwgt,801230.ZICNwgt,801710.ZICNwgt,801720.ZICNwgt,801730.ZICNwgt,801740.ZICNwgt,801750.ZICNwgt,801760.ZICNwgt,801770.ZICNwgt,801780.ZICNwgt,801790.ZICNwgt,801880.ZICNwgt,801890.ZICNwgt,801010.ZICNlever,801020.ZICNlever,801030.ZICNlever,801040.ZICNlever,801050.ZICNlever,801080.ZICNlever,801110.ZICNlever,801120.ZICNlever,801130.ZICNlever,801140.ZICNlever,801150.ZICNlever,801160.ZICNlever,801170.ZICNlever,801180.ZICNlever,801200.ZICNlever,801210.ZICNlever,801230.ZICNlever,801710.ZICNlever,801720.ZICNlever,801730.ZICNlever,801740.ZICNlever,801750.ZICNlever,801760.ZICNlever,801770.ZICNlever,801780.ZICNlever,801790.ZICNlever,801880.ZICNlever,801890.ZICNlever,CASHwgt,CASHodr,CASHlever
2006-01-05,0.00573474876722,0.00330814207749,0.0100263073852,0.0198407544306,0.0212451861626,0.0130388467199,0.0237289343889,0.0129384860669,0.00901866644003,0.0158886518716,0.0139126629991,0.0143764221053,0.0350040838059,0.0206023174071,0.00636145443542,0.00969658923138,0.0128529291021,0.0123627239128,0.0105977724359,0.00923633805201,0.0232728544683,0.00844043601355,0.0345443324663,0.00857609853232,0.0179725867716,0.0131710019186,0.022748732072,0.0162341227619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-06,0.00337332096301,0.00839904208555,0.0121317143827,0.00334311877959,0.00847105351918,0.00803246037041,0.0118053171143,0.0121839645797,0.0115271000486,0.0116742092679,0.0107076906651,0.0123861812395,0.0122116240128,0.00528752058068,0.00741252173992,0.0204589075879,0.0130187187354,0.00464477339318,0.00710076044772,0.00526062445659,0.0065659433388,0.0253029091844,-0.00165878408841,-0.000443519261014,0.0126145053492,0.0125183350144,0.00578149933861,0.0101635540818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-09,0.0157016240155,0.0193156999042,0.00596218367002,0.00267820946841,0.0235229187797,0.00929924398222,0.0113735815004,0.013190794951,0.014190048499,0.0129056491638,0.00919849729804,0.00572490556517,0.0013047255404,0.00205786795263,0.00923461802427,-0.00613424719158,0.0220075010228,0.0161454157074,0.0117044258372,0.0128425748076,0.0237128745824,0.0178327931513,0.00986725273325,0.00407012593724,-0.00793320274724,0.0361770084,0.00740722694642,0.0176759810945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-10,0.00432585659024,0.00758440982048,0.0104640374658,-0.00150193643747,0.021485627275,0.00623991135786,-0.0032396580254,-0.00314613904419,0.00196169594683,0.0064767512037,-0.000211647677957,-0.0025188015109,-0.00409083288104,0.00695163307806,0.00276941856727,-0.00699716713587,0.00218504403467,0.00453691716931,0.00380725760818,0.020597186081,0.00838473444461,0.00620035342624,-0.00928412310496,-0.00478589434516,0.0119939890453,-0.00267416107428,0.00632204180436,0.00156486901708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-11,-0.0120523955295,-0.0112211710536,-0.009058418426,0.00573547298928,0.0185079449161,-0.0104334601585,-0.00311360349721,-0.008449118788,-0.00825124220141,-0.00140891073288,-0.00978453637092,-0.00703285696315,-0.00729496984556,-0.00480225755434,-0.00120823956028,0.00019761122961,-0.00134902216367,-0.00741762159995,-0.0109221108143,0.00088153571776,-0.0163800918841,-0.00641688246658,0.0231383045464,-0.0194051694178,-0.00968132984521,-0.000621118032391,-0.00776446070204,-0.00676605836754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-12,0.0201676624309,0.00947547047005,0.0160061576095,0.00929087408519,0.0104025604435,0.0282653463296,0.0209704176513,0.0106746861663,0.0136004988619,0.015051221832,0.0209126796664,0.00997487236662,0.00800801453132,0.00591766111957,0.0157351540861,-0.00265357107362,0.0249700863478,0.0157731582479,0.0131650594096,0.0159372989167,0.0216476185495,0.034080683595,0.0241559730314,0.0069695818843,0.00355764411446,0.0139209806205,0.0165203098668,0.0199694927389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-13,0.00961589690784,-0.0067971262649,-0.00176853852964,-0.00645623964721,0.00922338323142,0.00925270439208,-0.00294662802216,0.00553181669298,0.00492952138076,-0.00171211148508,0.00186824731928,-0.00543071133728,-0.00553717282516,-0.0102073074636,-0.000537606894317,-0.0161420781565,-0.00209209473993,0.00208111464255,0.000478610888919,-0.0015219267256,-0.00854233625254,-0.00196169987965,-0.00617815591364,-0.00498580154996,-0.0128938390279,0.0315129162982,0.00474508500155,0.00524253900143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-16,-0.0147809012166,-0.01860698177,-0.0125900616682,-0.0163592016679,0.00276430993456,-0.0190811780022,-0.0154549349935,-0.0135031198491,-0.0161235718803,-0.0127375031782,-0.0129117261681,-0.0195777832428,-0.0129854165551,-0.0197095125544,-0.0102957037277,-0.0156848172931,-0.0127301653814,-0.015890970893,-0.0159552710909,-0.0283809301714,0.00221796642997,-0.0187626375223,-0.0320986059814,-0.0227563908195,-0.0216301816193,-0.0321641450365,-0.0146330881742,-0.0159082725331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-17,-0.00325038610724,-0.00385620671404,0.00686603053389,0.00273815328943,-0.00661249084432,0.000699007437941,0.00410101287345,0.0023341959491,0.003107683653,0.0107334944915,-0.0032222988154,-0.00219639854264,0.000450274537232,0.00916100805015,-0.000698793961869,0.0131352022081,-0.00125224199488,0.0118983556374,0.00322311600697,-0.00727833628529,-0.00753080307223,0.000349596025935,-0.00427541401235,-0.00398826456819,0.00760903458908,0.00462600943486,0.00466368045081,0.0033574223203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-18,0.0117983281093,0.0207241642804,0.0214227156022,0.0149522187569,0.0287711634953,0.0242135894475,0.0191480202765,0.0172773834572,0.0192072282827,0.0214269886045,0.0158275371919,0.0161304751241,0.0136232814071,0.0220736484616,0.0151597862099,0.00678064972588,0.0210569488141,0.0216431265271,0.0147016194718,0.0167001481675,0.0132045059382,0.0356690238655,0.0261654357926,0.0179041071922,0.0249927946954,0.0280204119554,0.019686481896,0.0301915140266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-19,0.00827183446206,0.000981729799994,0.0143816250513,0.0221921633287,0.0185690005856,0.00061365381624,0.00453706223863,0.00241418528805,0.00206091597854,0.00393586877047,0.0059457832421,0.00227106324719,-0.000344449382944,0.00727787528518,0.010009788805,0.0179759635225,0.0106320165862,0.00701493696092,0.00630292191444,0.022828567073,-0.00160344775548,0.00523297211504,-0.0012181329271,0.0178924842049,0.00510017405025,0.0133369696007,0.0049417284904,0.0159906156449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-20,-0.00724550327755,0.0176784380181,0.00277709890153,0.00107282194945,0.0360280138676,-0.000852398701412,-0.00296335827993,0.00944378450627,0.0047139721624,0.00520735494754,-0.00273233687559,0.0076179042019,-0.0079918141056,-0.00535179805359,-0.000656632006622,0.00416137463312,-0.00567427163915,-0.00463476412485,0.00371360247921,0.01368613481,-0.00251054560463,0.00988628713066,0.0121150668371,-0.00698482704134,-0.00321744261272,0.0106298780314,-0.0121184735946,0.00665713706298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-23,0.0129773418705,0.0191184100583,0.0023161225212,0.0125843668094,0.0310127574976,0.00274213087082,0.00408890047968,-0.00209092490886,-0.000974642568205,-0.0042630599923,9.72161462896e-05,-0.000314743305224,0.000237579613132,-0.00183104278153,-0.00366991464906,-0.0118475036703,0.0201770484538,0.00465891025724,0.00958007759815,-0.00287360078834,-0.0192889590352,0.00188084361471,-0.00612572555281,0.0111926898371,0.00556161828136,-0.0148842671961,-0.00880576503807,0.00441359734443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-24,-0.00663749219711,0.0179745428372,-0.00547889088541,0.00045712086831,-0.0158844197093,0.0010199919285,-0.00388959362397,0.00438384060048,0.000184919014404,-0.00961705858079,-0.00109770257727,-0.00947643778254,-0.000383810511981,0.0144482748427,0.000988405326619,0.00385626304324,0.00164125461086,-0.00612763339996,-0.00929644061377,-0.00473713562337,-0.00869951179299,0.00785382780408,0.00125408133368,0.0206087220926,0.00199933422148,0.0284434312151,0.00451166987418,0.000871219992287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-25,-0.00149612395863,0.00197207093763,0.000151948150908,0.00193043294425,0.00680726433604,-0.0196293320874,-0.00684340662621,0.0200390723848,-0.0082367505357,-0.00402057734241,-0.00192040136949,0.00218547297458,0.000676138725562,0.0217729349327,0.00632541926854,0.0246812682265,-0.00448435794347,0.00231741378532,0.0160171469393,0.013677563903,0.00618494910503,-0.00289213285738,-0.0026397228475,0.0197783202138,0.0189698649663,0.00974056759305,0.0149493475998,0.00128252124579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-06,0.0256875134603,0.043663934751,0.0215514619097,0.0271404859019,0.0609929711162,0.0149116593476,0.0207626022716,0.0320709644422,0.0153719811292,0.0173564333366,0.012472217211,0.0189308302099,0.0178697420011,0.035978526005,0.0316747543562,0.0209255398636,0.0175782626501,0.0343894247285,0.0179600276804,0.0191773856216,0.0104782578467,0.0103582514871,0.00944481414469,-0.00156186321911,0.0156072458711,0.00971667563857,0.0215492280781,0.0206136820886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-07,0.0237063351464,-0.00182235669986,-0.00414924086601,-0.00150423435181,0.00433398744243,0.000221905486243,-0.00187974088704,0.00810487068807,-0.00233929961141,-0.0027092229212,-0.00355553480147,0.00539464470839,-0.00285722181495,-0.0131071473002,7.31573492979e-05,-0.0183423495484,-0.00123967784256,0.0126361562664,-0.00142645550056,-0.0263579919078,-0.00509763045056,-0.0116973203924,0.0204782413166,-0.0264630222977,-0.0161325602711,0.00865111615198,0.0292928230639,0.0127872713006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-08,0.00155343188589,0.00386284777744,0.00384036055468,-0.000343251216451,-0.0381361467301,0.00391789956915,0.0169423881845,0.000271947632332,0.0102191156272,0.00639780568322,0.0148136646121,0.0136190025389,0.00837777232068,0.0026454196658,0.00159593618455,-0.00896775253768,0.0109042786912,0.00320916387024,0.00239455399342,0.0106414118611,0.0045890351797,0.00519947712085,0.000378413610587,-0.00526916627826,0.00157511605824,-0.0134624478447,0.0103902518319,0.000177069500241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-09,-0.0217724436578,-0.00343145266512,-0.0154507334056,-0.00686631444468,-0.00203037509854,-0.0131083212404,-0.014473224151,-0.013747869846,-0.0132180707544,-0.00808651984755,-0.0106667678042,-0.0189538125108,-0.00875575229225,-0.0144235123788,-0.0148265321069,-0.0111594462489,-0.0221715501167,-0.00930950172142,-0.016716455461,-0.0236778137373,0.0101230808292,-0.0106291215213,-0.0181560938843,-0.0223365696508,-0.0111688436644,-0.0059318018716,-0.00504978520061,-0.0202551021687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-10,0.0147194958974,0.0404138733478,0.0109784540372,0.00869043543598,-0.000711606328761,0.00797787594554,0.0124923006516,0.0255641618681,0.0048040399382,0.00708338702924,0.0097685885979,0.0149535718685,0.0102001950064,0.0134530600208,0.00393344485844,0.00116538698841,0.0134456820478,0.0109217366277,0.0135529664047,0.0136924439854,0.0139030044985,0.0121071295818,0.0109839752191,0.0124354986681,0.00437688313725,0.0130877184747,0.00543011556802,0.0123896184653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-13,-0.00126004796163,0.018289571516,-0.000942875610281,0.000397123584626,-0.03977001281,-0.00198422945313,-0.00414678462956,0.0171176936653,0.00559507229505,-0.00885795152435,0.0113985260117,-0.00083736788339,-0.00113219501893,-0.00703835524166,0.00817481649046,-0.0125208331213,0.00169547349301,-0.00551537738361,0.00837145479359,-0.00755189280303,0.00534946047602,-0.0122547855437,-0.00897401025132,-0.00857367415002,0.00104297450304,0.0125735392711,-0.00924749387703,0.00755559149916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-14,0.0110687080302,-0.0102260702899,0.00642152492741,-0.00499497639609,0.0290860958861,0.0115251992854,0.00769674048709,0.0109774706023,0.00353073177693,0.00755731501702,0.0102580110476,0.000872734189913,-0.000231946118173,0.0185589419556,0.00963292091557,0.0246362193483,0.0100339932455,0.0102105720084,0.0129383317932,0.0138305543316,0.027480413773,0.00565072045375,-0.00518280131294,0.0034701838882,0.00393033798182,0.00320485482023,0.00776469991707,0.00424160049173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-15,-0.00560551669374,0.00178516494869,0.00863815810996,-0.00129965726137,-0.000874067502806,-0.00255912824293,0.00772320253312,-0.00385183999357,0.000281259049709,0.00197498418377,-0.00189368738745,-0.00470288829541,0.000196265601515,0.0167812285858,0.00161863152292,0.00546502220824,-0.00381532720089,-0.00028636064455,-0.00699876016035,-0.00473309483267,-0.00597736173526,0.00240153373531,-0.00866926565587,0.00575220906498,0.010647012016,0.012309951993,0.00258362493634,-0.000132278048651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-16,-0.0319181872987,-0.0397834114444,-0.0181359526954,-0.0220682223029,-0.0102369856543,-0.0252094696527,-0.0134739964602,-0.0182726431615,-0.0300239151043,-0.0288062081685,-0.030397971572,-0.0239248155115,-0.0205843500172,-0.0234970854503,-0.0252147577435,-0.0257667828689,-0.034517102167,-0.0261494528523,-0.0334117023459,-0.0396314771529,-0.0298368469844,-0.021281729931,-0.0305686253483,-0.0196763922897,-0.00165018633773,-0.0322915046365,-0.0380028245992,-0.0238738720936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-17,-0.0116750315805,0.00404001840239,-0.00137412623166,0.00326241083849,-0.016853978235,-0.0101624935551,-0.00417763089052,-0.00390944738189,-0.00238936505394,-0.0111632232181,-0.00633608083073,-0.00466915563377,0.00265536776434,0.0213463197322,-0.000247586037412,-0.00724628168563,-0.00357370628242,-0.00281449828089,-0.0085303154145,-0.00758713316983,-0.00800204319922,-0.0180429912676,-0.00807179270433,-0.0103713607125,0.0110548620194,-0.00326964272512,-0.0102563599068,-0.0130916911407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-20,0.00367436140319,0.00798667366682,0.00372538708299,0.00451619066504,-0.00749051277948,-0.0134156555288,0.00538653374267,-0.00327119008934,-0.00352619331481,-0.00528457211854,-0.00753388234452,-0.0055608319532,-0.00747483015798,0.0133762239665,-0.00428053632911,0.0135049947445,-0.00789080957007,-0.00178228971019,-0.0049641007555,-0.00477786476667,-0.0254787613436,-0.00887602429993,0.00202406456148,-0.000222788270376,0.00600038128215,-0.030389869037,0.00149713991882,-0.002565631132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
